year,serial,month,cpsid,asecflag,asecwth,statefip,hhincome,pernum,cpsidp,cpsidv,asecwt,age,sex,race,marst,vetstat,famsize,nchild,nchlt5,ftype,yrimmig,citizen,nativity,hispan,empstat,occ2010,ind,classwkr,educ,diffany,wkswork1,uhrsworkly,pension,firmsize,ftotval,inctot,incwage,incbus,incss,incretir,incint,incdivid,incrent,ctccrd,actccrd,adjginc,eitcred,fedtaxac,fica,filestat,depstat,margtax,taxinc,spmwt,spmfedtaxac,spmftotval,spmfamunit,eff_rate
2024,75048,3,20231200812300,1,1079.66,49,130021,1,20231200812301,202312008123011,1079.66,47,1,100,1,1,6,4,0,1,0,1,1,0,10,4850,4570,13,111,1,52,40,1,1,130021,130011,130000,-9999,0,,10,0,10000,6500,0,130021,0,6626,9945,1,0,22,102321,1079.66,6626.0,130021,75039001,5.0960998607917185
2024,75049,3,20240300818800,1,1681.67,49,94267,1,20240300818801,202403008188011,1681.67,73,1,100,5,1,1,0,0,2,0,1,1,0,36,9999,0,0,81,1,0,999,0,0,94267,94267,0,0,38400,55800,67,0,0,0,0,88507,0,11325,0,5,0,22,72807,1681.67,11325.0,94267,75040001,12.795598088286802
2024,75050,3,20230100811500,1,1063.01,49,144770,1,20230100811501,202301008115011,1063.01,42,1,100,1,1,3,1,0,1,0,1,1,0,10,4710,4470,21,111,1,52,45,1,9,144770,68150,68000,0,0,,150,0,0,2000,0,144770,0,14370,5202,1,0,22,117070,1063.01,14370.0,144770,75043001,9.926089659459834
2024,75051,3,20230300805700,1,970.2,49,244699,1,20230300805701,202303008057011,970.2,47,1,100,1,1,4,2,0,1,0,1,1,0,10,10,3291,21,111,1,52,45,1,7,244699,176200,169000,0,0,,3950,750,2500,4000,0,222358,0,25105,12384,1,0,24,194286,970.2,25105.0,244699,75044001,11.290351595175348
2024,75052,3,20230200805100,1,836.08,49,154180,1,20230200805101,202302008051011,836.08,45,2,100,1,1,6,4,0,1,0,1,1,0,10,5000,8191,21,111,1,52,40,1,9,154180,48980,48000,0,0,,980,0,0,5000,0,136380,0,9525,3672,1,0,22,108680,836.08,9525.0,154180,75045001,6.984161900571931
2024,75052,3,20230200805100,1,836.08,49,154180,3,20230200805103,202302008051031,995.79,18,1,100,6,1,6,0,0,1,0,1,2,0,10,4220,5170,21,60,2,48,10,1,7,154180,5800,5800,0,0,,0,0,0,0,0,5800,0,0,443,5,1,0,0,836.08,9525.0,154180,75045001,0.0
2024,75052,3,20230200805100,1,836.08,49,154180,4,20230200805104,202302008051041,998.44,17,1,100,6,1,6,0,0,1,0,1,2,0,34,9999,0,0,50,1,30,18,1,9,154180,12000,12000,0,0,,0,0,0,0,0,12000,0,0,918,5,1,0,0,836.08,9525.0,154180,75045001,0.0
2024,75057,3,20230100811000,1,1869.72,49,62505,1,20230100811001,202301008110011,1869.72,85,1,100,1,1,2,0,0,1,0,1,1,0,36,9999,0,0,73,1,0,999,0,0,62505,29285,0,0,26040,3000,245,0,0,0,0,21059,0,0,0,3,0,0,0,1869.72,0.0,62505,75051001,0.0
2024,75058,3,20240204337000,1,2168.46,49,341301,1,20240204337001,202402043370011,2168.46,31,1,100,6,1,1,0,0,2,0,1,1,0,10,1107,8090,21,73,1,52,40,1,8,341301,341301,140000,0,0,,1201,100,200000,0,0,342301,0,86632,10710,5,0,35,328451,2168.46,86632.0,341301,75052001,25.3087195187861
2024,75059,3,20231200813000,1,1206.02,49,51026,1,20231200813001,202312008130011,1206.02,29,2,100,1,1,4,2,2,1,0,1,1,0,34,9999,0,0,92,1,0,999,0,0,51026,20,0,0,0,,20,0,0,2359,1641,51026,1780,-3421,0,1,0,12,23326,1206.02,-3421.0,51026,75053001,-6.704425194998628
2024,75060,3,20240300819000,1,848.25,49,145909,1,20240300819001,202403008190011,848.25,39,1,100,1,1,4,2,0,1,0,1,1,0,10,430,6570,14,111,1,52,40,1,1,145909,67961,67000,0,0,,861,100,0,4000,0,145909,0,12614,5126,1,0,22,118209,848.25,12614.0,145909,75054001,8.645114420632037
2024,75061,3,20231200811800,1,1106.35,49,515242,1,20231200811801,202312008118011,1106.35,46,2,100,1,1,5,3,0,1,0,1,1,0,10,800,7390,21,123,1,40,5,1,2,515242,76351,12000,0,0,,10351,54000,0,750,0,504202,0,80863,918,1,0,32,416242,1106.35,80863.0,515242,75055001,16.03781817604849
2024,75062,3,20240300819100,1,954.38,49,191580,1,20240300819101,202403008191011,954.38,48,1,100,1,2,4,2,0,1,0,1,1,0,12,3740,9470,28,92,1,52,72,3,5,191580,166562,104000,1600,0,,60012,250,0,4000,0,190761,0,22406,8182,1,0,22,162764,954.38,22406.0,191580,75056001,11.745587410424562
2024,75063,3,20231200812000,1,876.9,49,1340010,1,20231200812001,202312008120011,876.9,50,2,100,1,1,6,4,0,1,0,1,1,0,10,430,6380,13,81,2,52,40,1,5,1340010,1105000,0,1099999,0,,5001,0,0,0,0,1195340,0,278925,49324,1,0,37,943272,876.9,287799.0,1340010,75057001,23.334365117874412
2024,75063,3,20231200812000,1,876.9,49,1340010,3,20231200812003,202312008120031,984.26,24,1,100,6,1,6,0,0,1,0,1,2,611,10,4000,8680,21,92,1,52,40,1,5,1340010,40002,40000,0,0,,2,0,0,0,0,40002,0,2918,3060,5,0,12,26152,876.9,287799.0,1340010,75057001,7.294635268236588
2024,75063,3,20231200812000,1,876.9,49,1340010,4,20231200812004,202312008120041,984.26,23,1,100,6,1,6,0,0,1,0,1,2,611,10,430,770,13,91,1,52,40,1,1,1340010,80002,0,80000,0,,2,0,0,0,0,74350,0,5956,11304,5,0,22,48400,876.9,287799.0,1340010,75057001,8.010759919300606
2024,75064,3,20240100807200,1,1175.82,49,194587,1,20240100807201,202401008072011,1175.82,29,1,100,1,1,5,3,3,1,0,1,1,0,10,300,7380,21,111,1,52,40,1,8,194587,194111,180000,0,0,,6111,8000,0,6000,0,194587,0,20744,12543,1,0,22,166887,1175.82,20744.0,194587,75059001,10.66052716779641
2024,75065,3,20240200811700,1,1818.55,49,56050,1,20240200811701,202402008117011,1818.55,65,1,100,1,1,2,0,0,1,0,1,1,0,10,430,7790,14,111,1,52,45,1,1,56050,35200,35000,0,0,0,200,0,0,0,0,53950,0,2530,2678,2,0,12,24750,1818.55,2530.0,56050,75060001,4.689527340129749
2024,75066,3,20240200811300,1,1850.5,49,98001,1,20240200811301,202402008113011,1850.5,54,1,100,1,1,2,0,0,1,0,1,1,0,10,910,6870,21,111,1,52,50,3,9,98001,98000,98000,0,0,,0,0,0,0,0,98001,0,7996,7497,1,0,12,70301,1850.5,7996.0,98001,75061001,8.15910041734268
2024,75067,3,20240100808100,1,2204.66,49,110552,1,20240100808101,202401008081011,2204.66,26,1,100,1,1,2,0,0,1,35,5,5,500,34,9999,0,0,111,1,0,999,0,0,110552,0,0,0,0,,0,0,0,0,0,109852,0,9412,0,1,0,12,82152,2204.66,9412.0,110552,75062001,8.567891344718348
2024,75069,3,20221206095400,1,1095.49,49,52812,1,20221206095401,202212060954011,1095.49,65,2,100,4,1,3,1,0,1,0,1,1,0,10,4600,8470,14,111,1,36,40,1,1,52812,48012,48000,0,0,0,12,0,0,0,0,48012,0,3657,3672,5,0,12,32312,1095.49,3657.0,52812,75065001,7.616845788552862
2024,75070,3,20230300806400,1,774.79,49,135001,1,20230300806401,202303008064011,774.79,52,2,100,4,1,2,1,0,1,0,1,1,100,10,3255,8191,14,111,1,52,40,1,2,135001,135001,135000,0,0,,1,0,0,2000,0,135001,0,17202,10328,4,0,24,114201,774.79,17202.0,135001,75066001,12.742127836090104
2024,75071,3,20230200805600,1,1181.76,49,90415,1,20230200805601,202302008056011,1181.76,35,2,100,1,1,5,3,2,1,0,1,1,0,10,2340,7890,21,81,1,34,5,1,1,90415,13800,5000,0,0,,1600,0,0,6000,0,83215,0,222,383,1,0,12,55515,1181.76,222.0,90415,75067001,0.26677882593282465
2024,75072,3,20230100812100,1,1869.72,49,70433,1,20230100812101,202301008121011,1869.72,78,2,100,1,1,2,0,0,1,0,1,1,0,36,9999,0,0,111,1,0,999,0,0,70433,20685,0,0,12779,2800,501,765,0,0,0,72341,0,4465,0,3,0,12,41641,1869.72,4465.0,70433,75068001,6.172156868166047
2024,75074,3,20230300805100,1,2630.99,49,137025,1,20230300805101,202303008051011,2630.99,30,1,100,4,1,2,0,0,1,0,1,1,0,10,1107,7380,21,73,2,52,40,3,9,137025,100025,80000,0,0,,20025,0,0,0,0,100025,0,14266,6120,5,0,22,86175,2630.99,16824.0,137025,75070001,14.262434391402149
2024,75074,3,20230300805100,1,2630.99,49,137025,2,20230300805102,202303008051021,2645.17,26,1,100,6,1,2,0,0,1,0,1,1,0,10,4700,5090,21,73,1,52,40,3,9,137025,37000,37000,0,0,,0,0,0,0,0,37000,0,2558,2831,5,0,12,23150,2630.99,16824.0,137025,75070001,6.913513513513514
2024,75075,3,20221206110300,1,1220.97,49,100065,1,20221206110301,202212061103011,1220.97,36,1,100,1,1,7,5,1,1,0,1,1,0,10,430,7390,14,124,1,52,40,1,9,100065,100015,100000,0,0,,12,3,0,8243,1757,100065,0,-1757,7650,1,0,12,72365,1220.97,-1757.0,100065,75071001,-1.7558586918502972
2024,75077,3,20240200811500,1,1813.36,49,111720,1,20240200811501,202402008115011,1813.36,59,1,100,1,1,5,3,0,1,0,1,1,0,10,1530,2980,21,111,1,52,45,3,9,111720,108160,100000,0,0,0,6060,0,2100,1000,0,110320,0,8474,7650,1,0,12,82620,1813.36,8374.0,111720,75074001,7.681290790427846
2024,75077,3,20240200811500,1,1813.36,49,111720,3,20240200811503,202402008115031,2037.47,30,2,100,6,1,5,0,0,1,0,1,3,0,34,9999,0,0,81,2,20,5,1,1,111720,1400,0,1400,0,,0,0,0,0,0,1301,100,-100,198,5,0,0,0,1813.36,8374.0,111720,75074001,-7.686395080707148
2024,75079,3,20240200811100,1,847.78,49,92000,1,20240200811101,202402008111011,847.78,62,1,100,1,1,3,1,0,1,41,4,5,100,12,6460,770,21,30,1,52,40,1,7,92000,37000,37000,0,0,0,0,0,0,0,0,52000,0,2476,2831,1,0,12,24300,847.78,5394.0,92000,75076001,4.7615384615384615
2024,75079,3,20240200811100,1,847.78,49,92000,3,20240200811103,202402008111031,1563.27,39,1,100,6,1,3,0,0,1,53,5,5,100,10,6460,770,21,81,1,52,40,1,7,92000,40000,40000,0,0,,0,0,0,0,0,40000,0,2918,3060,5,0,12,26150,847.78,5394.0,92000,75076001,7.295
2024,75080,3,20240100806800,1,1839.24,49,69184,1,20240100806801,202401008068011,1839.24,80,1,100,1,1,2,0,0,1,0,1,1,0,36,9999,0,0,92,1,0,999,0,0,69184,37050,0,0,31979,1400,959,0,0,0,0,22677,0,0,0,3,0,0,0,1839.24,0.0,69184,75078001,0.0
2024,75081,3,20240300819300,1,2120.87,49,267639,1,20240300819301,202403008193011,2120.87,60,2,100,1,1,2,0,0,1,0,1,1,0,36,9999,0,0,81,1,0,999,0,0,267639,100,0,0,0,0,100,0,0,0,0,241239,0,37689,0,2,0,24,212039,2120.87,37689.0,267639,75079001,15.623095768097198
2024,75082,3,20230100812000,1,1015.43,49,219400,1,20230100812001,202301008120011,1015.43,37,1,200,1,1,3,1,0,1,50,5,5,0,10,430,6870,21,123,1,52,70,1,9,219400,174400,173000,0,0,,1400,0,0,2000,0,219400,0,30440,12442,1,0,24,191700,1015.43,30440.0,219400,75080001,13.874202370100274
2024,75083,3,20240304336900,1,2408.34,49,161000,1,20241307508301,202413075083011,2408.34,33,1,651,2,2,2,0,0,1,56,4,5,0,34,9999,0,0,81,2,52,40,1,9,161000,107600,75000,0,0,,100,0,0,0,0,75100,0,8783,5738,5,0,22,61250,2408.34,13309.0,161000,75081001,11.695073235685753
2024,75083,3,20240304336900,1,2408.34,49,161000,2,20240304336901,202403043369011,2524.99,58,2,651,4,1,2,1,0,1,60,5,5,0,36,9999,0,0,111,1,0,999,0,0,161000,53400,0,0,0,0,3400,0,0,0,0,53400,0,4526,0,5,0,12,39550,2408.34,13309.0,161000,75081001,8.47565543071161
2024,75084,3,20230100806800,1,1171.72,49,110100,1,20230100806801,202301008068011,1171.72,34,1,100,1,1,4,2,1,1,0,1,1,0,10,8965,2970,21,81,1,52,42,1,5,110100,55000,55000,0,0,,0,0,0,4000,0,110100,0,4248,4208,1,0,12,82400,1171.72,4248.0,110100,75082001,3.8583106267029974
2024,75085,3,20230200804800,1,1538.86,49,11471,1,20230200804801,202302008048011,1538.86,76,2,100,1,1,3,1,0,1,0,1,1,0,36,9999,0,0,73,1,0,999,0,0,11471,360,0,0,0,0,360,0,0,0,0,5370,0,0,0,3,0,0,0,1538.86,-459.0,11471,75083001,0.0
2024,75085,3,20230200804800,1,1538.86,49,11471,3,20230200804803,202302008048031,1843.41,56,2,100,4,1,3,0,0,1,0,1,1,0,10,5620,5080,21,81,1,52,40,1,9,11471,6101,6000,0,0,,101,0,0,0,0,6101,459,-459,459,5,0,0,0,1538.86,-459.0,11471,75083001,-7.523356826749714
2024,75086,3,20230200804900,1,1129.48,49,202013,1,20230200804901,202302008049011,1129.48,41,1,100,1,1,4,2,0,1,0,1,1,0,10,430,6170,21,73,1,52,40,1,2,202013,116005,88000,8000,0,,20005,0,0,2500,0,180444,0,21392,7862,1,0,22,151257,1129.48,22107.0,202013,75084001,11.855201613797078
2024,75086,3,20230200804900,1,1129.48,49,202013,3,20230200804903,202302008049031,1138.78,18,2,100,6,1,4,0,0,1,0,1,1,0,10,8030,2880,21,60,1,52,32,1,2,202013,21004,21000,0,0,,4,0,0,0,0,21004,0,715,1607,5,1,10,7154,1129.48,22107.0,202013,75084001,3.404113502190059
2024,75087,3,20230300806600,1,1294.64,49,73576,1,20230300806601,202303008066011,1294.64,44,1,100,4,1,2,1,0,1,0,1,1,0,10,1006,7380,21,111,1,52,40,3,9,73576,73566,71000,0,0,,2501,65,0,2000,0,73566,0,4010,5432,4,0,12,52766,1294.64,4010.0,73576,75086001,5.450887638311176
2024,75088,3,20240204336600,1,2071.24,49,75500,1,20240204336601,202402043366011,2071.24,39,1,100,1,1,3,1,1,1,12,3,5,0,12,800,770,21,111,1,52,40,2,1,75500,75500,75500,0,0,,0,0,0,2000,0,75500,0,3296,5777,1,0,12,47800,2071.24,3296.0,75500,75088001,4.365562913907285
2024,75091,3,20231200811700,1,1034.83,49,314501,1,20231200811701,202312008117011,1034.83,37,1,100,1,1,4,2,0,1,0,1,1,0,10,1020,7390,21,123,1,52,80,3,9,314501,281500,273000,0,0,,6500,2000,0,4000,0,314501,0,40412,14549,1,0,24,245301,1034.83,40412.0,314501,75091001,12.84956168660831
2024,75092,3,20240300819400,1,1033.71,49,261201,1,20240300819401,202403008194011,1033.71,55,2,100,1,1,6,2,0,1,0,1,1,0,34,9999,0,0,81,1,0,999,0,0,261201,0,0,0,0,,0,0,0,2000,0,99288,0,4433,0,1,0,12,57271,1033.71,20227.0,261201,75092001,4.46478929981468
2024,75092,3,20240300819400,1,1033.71,49,261201,5,20240300819405,202403008194051,851.74,80,1,100,1,2,6,1,0,3,0,1,1,0,36,9999,0,0,81,2,0,999,0,0,155201,38200,0,0,35000,2200,1000,0,0,0,0,145151,0,15794,0,3,0,22,114451,1033.71,20227.0,261201,75092001,10.881082458956536
2024,75093,3,20231200812700,1,1200.37,49,127001,1,20231200812701,202312008127011,1200.37,37,1,100,1,1,5,3,2,1,0,1,1,0,10,735,6690,21,123,1,52,35,1,7,127001,127001,105000,15000,0,,1,5000,2000,6000,0,125941,0,5265,10152,1,0,22,95453,1200.37,5265.0,127001,75093001,4.18052897785471
2024,75094,3,20240200812000,1,848.79,49,91280,3,20240200812004,202402008120041,1563.27,36,1,100,6,1,3,0,0,1,23,4,5,100,10,6840,470,21,73,1,52,40,3,9,51280,33701,33701,0,0,,0,0,0,0,0,33701,0,2162,2578,5,0,12,19851,848.79,2162.0,51280,75096001,6.41523990386042
2024,75094,3,20240200812000,1,848.79,49,91280,4,20240200812003,202402008120031,1497.17,42,1,100,2,1,1,0,0,5,29,5,5,100,10,4250,7770,21,20,1,33,40,1,1,40000,40000,40000,0,0,,0,0,0,0,0,40000,0,2918,3060,5,0,12,26150,1497.17,2918.0,40000,75096004,7.295
2024,75095,3,20240200812100,1,766.41,49,93000,1,20240200812101,202402008121011,766.41,51,2,100,1,1,4,2,0,1,16,5,5,100,10,4230,7690,21,73,1,52,35,1,9,93000,25000,25000,0,0,,0,0,0,2000,0,65000,0,2036,1913,1,0,12,37300,766.41,3514.0,93000,75097001,3.1323076923076925
2024,75095,3,20240200812100,1,766.41,49,93000,3,20240200812103,202402008121031,987.81,19,2,100,6,1,4,0,0,1,0,1,4,100,10,4010,8680,21,73,1,52,35,1,2,93000,28000,28000,0,0,,0,0,0,0,0,28000,0,1478,2142,5,0,12,14150,766.41,3514.0,93000,75097001,5.2785714285714285
2024,75096,3,20230300805800,1,1070.88,49,500001,1,20230300805801,202303008058011,1070.88,38,2,100,1,1,6,4,1,1,0,1,1,0,34,9999,0,0,111,1,0,999,0,0,500001,0,0,0,0,,0,0,0,2950,0,500001,0,97216,0,1,0,35,472301,1070.88,97216.0,500001,75101001,19.443161113677775
2024,75097,3,20221206133600,1,1882.58,49,25005,1,20221206133601,202212061336011,1882.58,61,2,100,1,1,2,0,0,1,0,1,1,0,34,9999,0,0,92,2,0,999,0,0,25005,1,0,0,0,0,1,0,0,0,0,25005,0,0,0,1,0,0,0,1882.58,0.0,25005,75102001,0.0
2024,75098,3,20230200805000,1,1881.18,49,129285,1,20230200805001,202302008050011,1881.18,55,1,100,1,2,3,1,0,1,0,1,1,0,10,9130,770,21,81,1,52,55,1,2,129285,69004,69000,0,0,,4,0,0,0,0,112005,0,9677,5279,1,0,12,84305,1881.18,10020.0,129285,75103001,8.639792866389893
2024,75098,3,20230200805000,1,1881.18,49,129285,3,20230200805003,202302008050031,2562.56,22,1,100,6,1,3,0,0,1,0,1,1,0,21,5240,4870,21,73,1,24,40,1,9,129285,17280,17280,0,0,,0,0,0,0,0,17280,0,343,1323,5,0,10,3430,1881.18,10020.0,129285,75103001,1.9849537037037037
2024,75099,3,20230100812200,1,1983.34,49,64000,2,20230100812202,202301008122021,1901.25,54,1,100,4,1,2,1,0,1,0,1,1,0,10,6230,770,14,111,1,52,35,1,1,64000,40000,40000,0,0,,0,0,0,0,0,40000,0,2918,3060,5,0,12,26150,1983.34,2918.0,64000,75104001,7.295
2024,75100,3,20240300819500,1,849.9,49,210144,1,20240300819501,202403008195011,849.9,41,1,100,1,1,5,3,0,1,0,1,1,0,10,220,770,14,73,1,52,40,1,1,210144,150000,150000,0,0,,0,0,0,4000,0,150144,0,13553,11475,1,0,22,122444,849.9,19014.0,210144,75105001,9.026667732310315
2024,75100,3,20240300819500,1,849.9,49,210144,3,20240300819503,202403008195031,987.05,19,2,100,6,1,5,0,0,1,0,1,1,600,21,4840,7690,21,73,1,44,40,1,5,210144,60000,60000,0,0,,0,0,0,0,0,60000,0,5461,4590,5,0,22,46150,849.9,19014.0,210144,75105001,9.101666666666667
2024,75101,3,20240300819600,1,1180.71,49,127205,1,20240300819601,202403008196011,1180.71,35,1,100,1,1,5,3,1,1,0,1,1,0,10,640,7580,21,111,1,52,40,1,9,127205,82200,72000,0,0,,10200,0,0,6000,0,127206,0,5239,5508,1,0,22,99506,1180.71,5239.0,127205,75106001,4.118516422181344
2024,75102,3,20240300819700,1,1393.63,49,179226,1,20240300819701,202403008197011,1393.63,32,1,652,1,1,5,3,1,1,38,4,5,0,10,7700,2670,21,73,1,52,38,1,8,179226,113514,100000,0,0,,13514,0,0,6000,0,179226,0,17911,7650,1,0,22,151526,1393.63,17911.0,179226,75107001,9.993527724772076
2024,75103,3,20240100806700,1,1045.68,49,170700,1,20240100806701,202401008067011,1045.68,43,1,100,1,1,3,1,0,1,0,1,1,0,10,1007,8191,21,111,1,52,40,3,9,170700,118700,111000,0,0,,5200,0,0,2000,0,168600,0,19550,8492,1,0,22,140900,1045.68,19550.0,170700,75108001,11.595492289442468
2024,75104,3,20240300819800,1,1826.73,49,94072,1,20240300819801,202403008198011,1826.73,54,1,100,1,1,2,0,0,1,0,1,1,0,10,220,770,14,73,2,52,45,1,1,94072,75070,75000,0,0,,50,20,0,0,0,94072,0,7522,5738,1,0,12,66372,1826.73,7522.0,94072,75109001,7.99600306148482
2024,75105,3,20240100807300,1,1162.73,49,139317,1,20240100807301,202401008073011,1162.73,19,2,100,6,1,1,0,0,2,0,1,1,0,34,9999,0,0,81,1,39,25,1,2,19315,19315,7300,0,0,,15,0,0,0,0,7315,0,0,559,5,0,0,0,1162.73,0.0,19315,75110001,0.0
2024,75105,3,20240100807300,1,1162.73,49,139317,4,20240100807304,202401008073041,1299.83,21,2,100,6,1,1,0,0,5,0,1,1,0,10,4220,7870,21,81,1,52,40,1,9,30000,30000,30000,0,0,,0,0,0,0,0,30000,0,1718,2295,5,0,12,16150,1299.83,1718.0,30000,75110005,5.726666666666667
2024,75105,3,20240100807300,1,1162.73,49,139317,5,20240100807303,202401008073031,1299.83,20,2,100,6,1,1,0,0,5,0,1,1,0,10,5240,7870,21,81,1,52,35,2,9,40000,40000,25000,0,0,,0,0,0,0,0,25000,0,1118,1913,5,0,12,11150,1299.83,1118.0,40000,75110004,4.472
2024,75105,3,20240100807300,1,1162.73,49,139317,6,20240100807302,202401008073021,1162.73,18,2,100,6,1,1,0,0,5,0,1,1,0,12,5400,5580,21,73,1,52,45,3,2,48001,48001,48000,0,0,,1,0,0,0,0,48001,0,3878,3672,5,0,12,34151,1162.73,3878.0,48001,75110003,8.078998354200955
2024,75106,3,20230200805300,1,824.46,49,188024,1,20230200805301,202302008053011,824.46,55,1,100,1,1,6,0,0,1,0,1,1,0,10,6355,770,21,123,1,52,60,1,9,188024,158018,156000,1,0,,2016,0,0,6000,0,185903,0,18193,11934,1,0,22,152627,824.46,18193.0,188024,75111001,9.78628639666923
2024,75107,3,20240104339000,1,1171.72,49,103192,1,20240104339003,202401043390031,1171.72,33,1,100,1,1,3,1,1,1,0,1,1,0,10,7020,6680,28,73,1,52,40,3,7,103192,65340,65339,0,0,,1,0,0,2000,0,103192,0,6619,4998,1,0,12,75492,1171.72,6619.0,103192,75112001,6.414256919141019
2024,75108,3,20230300806100,1,1051.32,49,75030,1,20230300806101,202303008061011,1051.32,43,2,100,1,1,6,4,0,1,0,1,1,0,10,4620,7890,13,81,1,0,999,0,0,75030,15,0,0,0,,15,0,0,3440,3060,60030,709,-3769,0,1,0,12,32330,1051.32,-3654.0,75030,75113001,-6.278527402965183
2024,75108,3,20230300806100,1,1051.32,49,75030,3,20230300806103,202303008061031,1633.48,22,1,100,6,1,6,0,0,1,0,1,1,0,10,2920,9160,21,81,2,52,18,1,2,75030,15000,15000,0,0,,0,0,0,0,0,15000,0,115,1148,5,1,10,1150,1051.32,-3654.0,75030,75113001,0.7666666666666666
2024,75109,3,20240100806200,1,849.04,49,125000,1,20240100806201,202401008062011,849.04,36,2,100,1,1,5,3,1,1,47,5,5,100,10,7840,8680,21,20,1,23,20,1,9,125000,20000,20000,0,0,,0,0,0,6000,0,125000,0,6021,1530,1,0,22,97300,849.04,6021.0,125000,75115001,4.816800000000001
2024,75112,3,20230200805700,1,1851.02,49,196153,1,20230200805701,202302008057011,1851.02,57,2,100,4,1,6,2,0,1,0,1,1,0,10,4700,5391,21,73,1,52,40,3,9,196153,42007,40000,0,0,,7,2000,0,0,0,42007,0,2919,3060,5,0,12,28157,1851.02,9352.0,196153,75118001,6.948841859690051
2024,75112,3,20230200805700,1,1851.02,49,196153,2,20230200805702,202302008057021,2225.33,27,1,100,6,1,6,0,0,1,0,1,1,0,10,9620,4971,21,73,1,52,40,1,2,196153,40000,40000,0,0,,0,0,0,0,0,40000,0,2918,3060,5,0,12,26150,1851.02,9352.0,196153,75118001,7.295
2024,75112,3,20230200805700,1,1851.02,49,196153,3,20230200805703,202302008057031,2573.14,23,1,100,6,1,6,0,0,1,0,1,1,0,10,7800,4971,21,73,1,52,40,1,1,196153,30000,30000,0,0,,0,0,0,0,0,30000,0,1718,2295,5,0,12,16150,1851.02,9352.0,196153,75118001,5.726666666666667
2024,75112,3,20230200805700,1,1851.02,49,196153,5,20230200805705,202302008057051,2516.52,39,1,100,6,1,6,0,0,1,0,1,1,0,32,9999,0,0,81,1,0,999,0,0,196153,30779,0,0,16379,,0,0,0,0,0,14400,0,55,0,5,0,10,550,1851.02,9352.0,196153,75118001,0.3819444444444444
2024,75112,3,20230200805700,1,1851.02,49,196153,6,20230200805706,202302008057061,2011.86,32,1,100,6,1,6,0,0,1,0,1,1,0,12,4965,5391,21,73,2,52,35,3,9,196153,30801,30000,0,0,,201,600,0,0,0,30801,0,1742,2295,5,0,12,16951,1851.02,9352.0,196153,75118001,5.6556605305022565
2024,75113,3,20221206071600,1,1129.33,49,411652,1,20221206071601,202212060716011,1129.33,51,1,100,1,1,5,3,0,1,13,5,5,0,10,50,2590,21,111,1,52,40,1,9,411652,191201,190000,0,0,,3701,0,-2500,3000,0,377251,0,58208,12688,1,0,24,310051,1129.33,59123.0,411652,75119001,15.429515097375488
2024,75113,3,20221206071600,1,1129.33,49,411652,3,20221206071605,202212060716051,1266.97,21,2,100,6,1,5,0,0,1,0,1,1,0,10,3600,8270,21,81,1,52,28,1,9,411652,24400,23000,0,0,,0,0,0,0,0,23000,0,915,1760,5,1,10,9150,1129.33,59123.0,411652,75119001,3.9782608695652173
2024,75113,3,20221206071600,1,1129.33,49,411652,4,20221206071604,202212060716041,1184.61,17,2,100,6,1,5,0,0,1,0,1,1,0,34,9999,0,0,50,1,14,30,1,2,411652,10001,10000,0,0,,1,0,0,0,0,10001,0,0,765,5,1,0,0,1129.33,59123.0,411652,75119001,0.0
2024,75115,3,20230300805200,1,1070.88,49,122689,1,20230300805201,202303008052011,1070.88,36,2,100,1,1,5,3,0,1,0,1,1,0,34,9999,0,0,73,1,30,40,2,9,122689,-1472,1925,-3398,0,,1,0,0,6000,0,116662,0,4235,147,1,0,12,88962,1070.88,4235.0,122689,75121001,3.630145205808232
2024,75116,3,20231204327200,1,923.78,49,69725,1,20231204327201,202312043272011,923.78,33,2,100,1,1,4,2,1,1,0,1,4,100,10,2330,7860,27,111,1,52,40,2,9,69725,40025,40000,0,0,,25,0,0,4000,0,69725,0,603,3060,1,0,12,42025,923.78,603.0,69725,75124001,0.8648261025457152
2024,75121,3,20240100807400,1,1534.09,49,139001,1,20240100807401,202401008074011,1534.09,43,2,802,6,1,1,0,0,2,0,1,1,0,10,2000,9480,28,123,1,52,40,3,8,139001,139001,139000,0,0,,1,0,0,0,0,139001,0,22591,10634,5,0,24,121631,1534.09,22591.0,139001,75129001,16.252401061862866
2024,75122,3,20240302580800,1,2204.66,49,71133,1,20240302580801,202403025808011,2204.66,29,2,100,6,1,2,0,0,2,0,1,1,0,10,6440,770,21,111,1,52,40,1,7,54131,54131,54000,0,0,,131,0,0,0,0,54131,0,4614,4131,5,0,12,40281,2204.66,4880.0,71133,75130001,8.52376641850326
2024,75122,3,20240302580800,1,2204.66,49,71133,2,20240302580802,202403025808021,2204.66,28,1,100,6,1,2,0,0,5,0,1,1,0,10,4130,8680,21,73,1,52,22,1,9,17002,17002,17000,0,0,,2,0,0,0,0,17002,49,266,1301,5,0,10,3152,2204.66,4880.0,71133,75130001,1.5645218209622398
2024,75123,3,20240200811800,1,2133.11,49,255020,1,20240200811801,202402008118011,2133.11,31,1,100,6,1,1,0,0,2,0,1,1,0,10,136,770,21,111,1,52,40,1,9,255020,255020,250000,0,0,,4620,400,0,0,0,260020,0,56974,14008,5,0,35,246170,2133.11,56974.0,255020,75131001,21.91139143142835
